zip_code_id,primary_city,county,state,state_short,country,latitude,longitude
13862,Whitney Point,Broome County,New York,NY,US,"42,33","-75,96"
13863,Willet,Cortland County,New York,NY,US,"42,46","-75,91"
13864,Willseyville,Tioga County,New York,NY,US,"42,29","-76,37"
13865,Windsor,Broome County,New York,NY,US,"42,07","-75,64"
13901,Binghamton,Broome County,New York,NY,US,"42,1","-75,91"
13902,Binghamton,Broome County,New York,NY,US,"42,09","-75,97"
13903,Binghamton,Broome County,New York,NY,US,"42,04","-75,89"
13904,Binghamton,Broome County,New York,NY,US,"42,13","-75,82"
13905,Binghamton,Broome County,New York,NY,US,"42,17","-75,94"
14001,Akron,Erie County,New York,NY,US,"43,01","-78,49"
14004,Alden,Erie County,New York,NY,US,"42,89","-78,49"
14005,Alexander,Genesee County,New York,NY,US,"42,9","-78,26"
14006,Angola,Erie County,New York,NY,US,"42,63","-79,02"
14008,Appleton,Niagara County,New York,NY,US,"43,31","-78,63"
14009,Arcade,Wyoming County,New York,NY,US,"42,53","-78,43"
14010,Athol Springs,Erie County,New York,NY,US,"42,73","-78,84"
14011,Attica,Wyoming County,New York,NY,US,"42,86","-78,28"
14012,Barker,Niagara County,New York,NY,US,"43,32","-78,55"
14013,Basom,Genesee County,New York,NY,US,"43,08","-78,39"
14020,Batavia,Genesee County,New York,NY,US,"42,99","-78,18"
14021,Batavia,Genesee County,New York,NY,US,"42,99","-78,18"
14024,Bliss,Wyoming County,New York,NY,US,"42,58","-78,24"
14025,Boston,Erie County,New York,NY,US,"42,61","-78,72"
14026,Bowmansville,Erie County,New York,NY,US,"42,94","-78,69"
14027,Brant,Erie County,New York,NY,US,"42,58","-79,02"
14028,Burt,Niagara County,New York,NY,US,"43,31","-78,71"
14029,Centerville,Allegany County,New York,NY,US,"42,47","-78,25"
14030,Chaffee,Erie County,New York,NY,US,"42,56","-78,5"
14031,Clarence,Erie County,New York,NY,US,"42,98","-78,6"
14032,Clarence Center,Erie County,New York,NY,US,43,"-78,63"
14033,Colden,Erie County,New York,NY,US,"42,65","-78,68"
14034,Collins,Erie County,New York,NY,US,"42,49","-78,86"
14035,Collins Center,Erie County,New York,NY,US,"42,49","-78,85"
14036,Corfu,Genesee County,New York,NY,US,"42,96","-78,4"
14037,Cowlesville,Wyoming County,New York,NY,US,"42,8","-78,44"
14038,Crittenden,Erie County,New York,NY,US,"43,02","-78,51"
14039,Dale,Wyoming County,New York,NY,US,"42,82","-78,17"
14040,Darien Center,Genesee County,New York,NY,US,"42,89","-78,39"
14041,Dayton,Cattaraugus County,New York,NY,US,"42,42","-78,98"
14042,Delevan,Cattaraugus County,New York,NY,US,"42,49","-78,47"
14043,Depew,Erie County,New York,NY,US,"42,91","-78,7"
14047,Derby,Erie County,New York,NY,US,"42,68","-78,99"
14048,Dunkirk,Chautauqua County,New York,NY,US,"42,47","-79,33"
14051,East Amherst,Erie County,New York,NY,US,"43,04","-78,7"
14052,East Aurora,Erie County,New York,NY,US,"42,76","-78,61"
14054,East Bethany,Genesee County,New York,NY,US,"42,91","-78,13"
14055,East Concord,Erie County,New York,NY,US,"42,55","-78,6"
14056,East Pembroke,Genesee County,New York,NY,US,43,"-78,31"
14057,Eden,Erie County,New York,NY,US,"42,65","-78,9"
14058,Elba,Genesee County,New York,NY,US,"43,07","-78,18"
14059,Elma,Erie County,New York,NY,US,"42,83","-78,63"
14060,Farmersville Station,Cattaraugus County,New York,NY,US,"42,44","-78,29"
14061,Farnham,Erie County,New York,NY,US,"42,59","-79,07"
14062,Forestville,Chautauqua County,New York,NY,US,"42,46","-79,17"
14063,Fredonia,Chautauqua County,New York,NY,US,"42,44","-79,33"
14065,Freedom,Cattaraugus County,New York,NY,US,"42,48","-78,32"
14066,Gainesville,Wyoming County,New York,NY,US,"42,64","-78,13"
14067,Gasport,Niagara County,New York,NY,US,"43,19","-78,57"
14068,Getzville,Erie County,New York,NY,US,"43,02","-78,75"
14069,Glenwood,Erie County,New York,NY,US,"42,6","-78,63"
14070,Gowanda,Erie County,New York,NY,US,"42,46","-78,93"
14072,Grand Island,Erie County,New York,NY,US,"43,01","-78,96"
14075,Hamburg,Erie County,New York,NY,US,"42,72","-78,83"
14080,Holland,Erie County,New York,NY,US,"42,63","-78,54"
14081,Irving,Chautauqua County,New York,NY,US,"42,56","-79,04"
14082,Java Center,Wyoming County,New York,NY,US,"42,66","-78,39"
14083,Java Village,Wyoming County,New York,NY,US,"42,67","-78,44"
14085,Lake View,Erie County,New York,NY,US,"42,71","-78,93"
14086,Lancaster,Erie County,New York,NY,US,"42,9","-78,66"
14091,Lawtons,Erie County,New York,NY,US,"42,54","-78,89"
14092,Lewiston,Niagara County,New York,NY,US,"43,17","-79,04"
14094,Lockport,Niagara County,New York,NY,US,"43,16","-78,69"
14095,Lockport,Niagara County,New York,NY,US,"43,16","-78,69"
14098,Lyndonville,Orleans County,New York,NY,US,"43,32","-78,38"
14101,Machias,Cattaraugus County,New York,NY,US,"42,38","-78,52"
14102,Marilla,Erie County,New York,NY,US,"42,83","-78,55"
14103,Medina,Orleans County,New York,NY,US,"43,21","-78,38"
14105,Middleport,Niagara County,New York,NY,US,"43,21","-78,47"
14107,Model City,Niagara County,New York,NY,US,"43,16","-78,99"
14108,Newfane,Niagara County,New York,NY,US,"43,28","-78,69"
14109,Niagara University,Niagara County,New York,NY,US,"43,14","-79,03"
14110,North Boston,Erie County,New York,NY,US,"42,67","-78,78"
14111,North Collins,Erie County,New York,NY,US,"42,59","-78,93"
14112,North Evans,Erie County,New York,NY,US,"42,7","-78,94"
14113,North Java,Wyoming County,New York,NY,US,"42,66","-78,33"
14120,North Tonawanda,Niagara County,New York,NY,US,"43,04","-78,86"
14125,Oakfield,Genesee County,New York,NY,US,"43,06","-78,27"
14126,Olcott,Niagara County,New York,NY,US,"43,34","-78,73"
14127,Orchard Park,Erie County,New York,NY,US,"42,76","-78,74"
14129,Perrysburg,Cattaraugus County,New York,NY,US,"42,45",-79
14130,Pike,Wyoming County,New York,NY,US,"42,55","-78,15"
14131,Ransomville,Niagara County,New York,NY,US,"43,23","-78,9"
14132,Sanborn,Niagara County,New York,NY,US,"43,14","-78,87"
14133,Sandusky,Cattaraugus County,New York,NY,US,"42,49","-78,38"
14134,Sardinia,Erie County,New York,NY,US,"42,53","-78,52"
14135,Sheridan,Chautauqua County,New York,NY,US,"42,49","-79,24"
14136,Silver Creek,Chautauqua County,New York,NY,US,"42,54","-79,16"
14138,South Dayton,Cattaraugus County,New York,NY,US,"42,36","-79,05"
14139,South Wales,Erie County,New York,NY,US,"42,7","-78,53"
14140,Spring Brook,Erie County,New York,NY,US,"42,83","-78,63"
14141,Springville,Erie County,New York,NY,US,"42,5","-78,67"
14143,Stafford,Genesee County,New York,NY,US,"42,98","-78,08"
14144,Stella Niagara,Niagara County,New York,NY,US,"43,17","-78,99"
14145,Strykersville,Wyoming County,New York,NY,US,"42,73","-78,42"
14150,Tonawanda,Erie County,New York,NY,US,43,"-78,87"
14151,Tonawanda,Erie County,New York,NY,US,43,"-78,87"
14166,Van Buren Point,Chautauqua County,New York,NY,US,"42,44","-79,36"
14167,Varysburg,Wyoming County,New York,NY,US,"42,73","-78,31"
14168,Versailles,Cattaraugus County,New York,NY,US,"42,52","-78,99"
14169,Wales Center,Erie County,New York,NY,US,"42,77","-78,52"
14170,West Falls,Erie County,New York,NY,US,"42,7","-78,67"
14171,West Valley,Cattaraugus County,New York,NY,US,"42,43","-78,62"
14172,Wilson,Niagara County,New York,NY,US,"43,31","-78,82"
14173,Yorkshire,Cattaraugus County,New York,NY,US,"42,53","-78,47"
14174,Youngstown,Niagara County,New York,NY,US,"43,24","-79,04"
14201,Buffalo,Erie County,New York,NY,US,"42,9","-78,89"
14202,Buffalo,Erie County,New York,NY,US,"42,88","-78,88"
14203,Buffalo,Erie County,New York,NY,US,"42,87","-78,87"
14204,Buffalo,Erie County,New York,NY,US,"42,88","-78,86"
14205,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14206,Buffalo,Erie County,New York,NY,US,"42,88","-78,81"
14207,Buffalo,Erie County,New York,NY,US,"42,95","-78,9"
14208,Buffalo,Erie County,New York,NY,US,"42,92","-78,85"
14209,Buffalo,Erie County,New York,NY,US,"42,91","-78,87"
14210,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14211,Buffalo,Erie County,New York,NY,US,"42,91","-78,82"
14212,Buffalo,Erie County,New York,NY,US,"42,89","-78,82"
14213,Buffalo,Erie County,New York,NY,US,"42,92","-78,89"
14214,Buffalo,Erie County,New York,NY,US,"42,94","-78,84"
14215,Buffalo,Erie County,New York,NY,US,"42,94","-78,81"
14216,Buffalo,Erie County,New York,NY,US,"42,95","-78,86"
14217,Buffalo,Erie County,New York,NY,US,"42,97","-78,88"
14218,Buffalo,Erie County,New York,NY,US,"42,82","-78,83"
14219,Buffalo,Erie County,New York,NY,US,"42,79","-78,83"
14220,Buffalo,Erie County,New York,NY,US,"42,85","-78,82"
14221,Buffalo,Erie County,New York,NY,US,"42,98","-78,72"
14222,Buffalo,Erie County,New York,NY,US,"42,92","-78,88"
14223,Buffalo,Erie County,New York,NY,US,"42,97","-78,85"
14224,Buffalo,Erie County,New York,NY,US,"42,84","-78,75"
14225,Buffalo,Erie County,New York,NY,US,"42,93","-78,75"
14226,Buffalo,Erie County,New York,NY,US,"42,97","-78,8"
14227,Buffalo,Erie County,New York,NY,US,"42,89","-78,73"
14228,Buffalo,Erie County,New York,NY,US,"43,04","-78,78"
14231,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14233,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14240,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14241,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14260,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14261,Buffalo,Erie County,New York,NY,US,"43,01","-78,79"
14263,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14264,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14265,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14267,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14269,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14270,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14272,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14273,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14276,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14280,Buffalo,Erie County,New York,NY,US,"42,88","-78,85"
14301,Niagara Falls,Niagara County,New York,NY,US,"43,1","-79,04"
14302,Niagara Falls,Niagara County,New York,NY,US,"43,09","-79,05"
14303,Niagara Falls,Niagara County,New York,NY,US,"43,09","-79,01"
14304,Niagara Falls,Niagara County,New York,NY,US,"43,1","-78,95"
14305,Niagara Falls,Niagara County,New York,NY,US,"43,12","-79,02"
14410,Adams Basin,Monroe County,New York,NY,US,"43,19","-77,86"
14411,Albion,Orleans County,New York,NY,US,"43,24","-78,18"
14413,Alton,Wayne County,New York,NY,US,"43,21","-77,05"
14414,Avon,Livingston County,New York,NY,US,"42,91","-77,74"
14415,Bellona,Yates County,New York,NY,US,"42,76","-77,02"
14416,Bergen,Genesee County,New York,NY,US,"43,08","-77,94"
14418,Branchport,Yates County,New York,NY,US,"42,59","-77,15"
14420,Brockport,Monroe County,New York,NY,US,"43,21","-77,94"
14422,Byron,Genesee County,New York,NY,US,"43,07","-78,06"
14423,Caledonia,Livingston County,New York,NY,US,"42,97","-77,85"
14424,Canandaigua,Ontario County,New York,NY,US,"42,88","-77,28"
14425,Farmington,Ontario County,New York,NY,US,"42,95","-77,32"
14427,Castile,Wyoming County,New York,NY,US,"42,63","-78,05"
14428,Churchville,Monroe County,New York,NY,US,"43,1","-77,88"
14429,Clarendon,Orleans County,New York,NY,US,"43,17","-78,05"
14430,Clarkson,Monroe County,New York,NY,US,"43,21","-77,93"
14432,Clifton Springs,Ontario County,New York,NY,US,"42,95","-77,13"
14433,Clyde,Wayne County,New York,NY,US,"43,08","-76,87"
14435,Conesus,Livingston County,New York,NY,US,"42,71","-77,66"
14437,Dansville,Livingston County,New York,NY,US,"42,56","-77,69"
14441,Dresden,Yates County,New York,NY,US,"42,68","-76,96"
14443,East Bloomfield,Ontario County,New York,NY,US,"42,89","-77,43"
14445,East Rochester,Monroe County,New York,NY,US,"43,11","-77,48"
14449,East Williamson,Wayne County,New York,NY,US,"43,24","-77,19"
14450,Fairport,Monroe County,New York,NY,US,"43,1","-77,44"
14452,Fancher,Orleans County,New York,NY,US,"43,25","-78,05"
14453,Fishers,Ontario County,New York,NY,US,"42,99","-77,42"
14454,Geneseo,Livingston County,New York,NY,US,"42,79","-77,81"
14456,Geneva,Ontario County,New York,NY,US,"42,85",-77
14461,Gorham,Ontario County,New York,NY,US,"42,8","-77,2"
14462,Groveland,Livingston County,New York,NY,US,"42,68","-77,74"
14463,Hall,Ontario County,New York,NY,US,"42,83","-77,07"
14464,Hamlin,Monroe County,New York,NY,US,"43,32","-77,93"
14466,Hemlock,Ontario County,New York,NY,US,"42,77","-77,58"
14467,Henrietta,Monroe County,New York,NY,US,"43,04","-77,61"
14468,Hilton,Monroe County,New York,NY,US,"43,28","-77,79"
14469,Bloomfield,Ontario County,New York,NY,US,"42,87","-77,46"
14470,Holley,Orleans County,New York,NY,US,"43,22","-78,02"
14471,Honeoye,Ontario County,New York,NY,US,"42,75","-77,49"
14472,Honeoye Falls,Monroe County,New York,NY,US,"42,95","-77,59"
14475,Ionia,Ontario County,New York,NY,US,"42,94","-77,5"
14476,Kendall,Orleans County,New York,NY,US,"43,32","-78,03"
14477,Kent,Orleans County,New York,NY,US,"43,33","-78,13"
14478,Keuka Park,Yates County,New York,NY,US,"42,58","-77,13"
14479,Knowlesville,Orleans County,New York,NY,US,"43,24","-78,31"
14480,Lakeville,Livingston County,New York,NY,US,"42,84","-77,71"
14481,Leicester,Livingston County,New York,NY,US,"42,77","-77,89"
14482,Le Roy,Genesee County,New York,NY,US,"42,97","-77,99"
14485,Lima,Livingston County,New York,NY,US,"42,9","-77,61"
14486,Linwood,Livingston County,New York,NY,US,"42,9","-77,91"
14487,Livonia,Livingston County,New York,NY,US,"42,82","-77,66"
14488,Livonia Center,Livingston County,New York,NY,US,"42,81","-77,65"
14489,Lyons,Wayne County,New York,NY,US,"43,06","-76,99"
14502,Macedon,Wayne County,New York,NY,US,"43,06","-77,3"
14504,Manchester,Ontario County,New York,NY,US,"42,97","-77,23"
14505,Marion,Wayne County,New York,NY,US,"43,16","-77,17"
14506,Mendon,Monroe County,New York,NY,US,"43,01","-77,52"
14507,Middlesex,Yates County,New York,NY,US,"42,7","-77,27"
14508,Morton,Orleans County,New York,NY,US,"43,32","-78,05"
14510,Mount Morris,Livingston County,New York,NY,US,"42,72","-77,87"
14511,Mumford,Monroe County,New York,NY,US,"42,99","-77,86"
14512,Naples,Ontario County,New York,NY,US,"42,61","-77,4"
14513,Newark,Wayne County,New York,NY,US,"43,04","-77,09"
14514,North Chili,Monroe County,New York,NY,US,"43,11","-77,81"
14515,North Greece,Monroe County,New York,NY,US,"43,25","-77,73"
14516,North Rose,Wayne County,New York,NY,US,"43,2","-76,91"
14517,Nunda,Livingston County,New York,NY,US,"42,58","-77,93"
14518,Oaks Corners,Ontario County,New York,NY,US,"42,95","-77,04"
14519,Ontario,Wayne County,New York,NY,US,"43,22","-77,31"
14520,Ontario Center,Wayne County,New York,NY,US,"43,24","-77,31"
14521,Ovid,Seneca County,New York,NY,US,"42,67","-76,82"
14522,Palmyra,Wayne County,New York,NY,US,"43,06","-77,23"
14525,Pavilion,Genesee County,New York,NY,US,"42,87","-77,99"
14526,Penfield,Monroe County,New York,NY,US,"43,15","-77,44"
14527,Penn Yan,Yates County,New York,NY,US,"42,66","-77,05"
14529,Perkinsville,Steuben County,New York,NY,US,"42,54","-77,64"
14530,Perry,Wyoming County,New York,NY,US,"42,71",-78
14532,Phelps,Ontario County,New York,NY,US,"42,95","-77,06"
14533,Piffard,Livingston County,New York,NY,US,"42,84","-77,88"
14534,Pittsford,Monroe County,New York,NY,US,"43,09","-77,51"
14536,Portageville,Wyoming County,New York,NY,US,"42,55","-78,09"
14537,Port Gibson,Ontario County,New York,NY,US,"43,04","-77,16"
14538,Pultneyville,Wayne County,New York,NY,US,"43,24","-77,19"
14539,Retsof,Livingston County,New York,NY,US,"42,83","-77,87"
14541,Romulus,Seneca County,New York,NY,US,"42,75","-76,83"
14542,Rose,Wayne County,New York,NY,US,"43,15","-76,86"
14543,Rush,Monroe County,New York,NY,US,"42,98","-77,67"
14544,Rushville,Yates County,New York,NY,US,"42,76","-77,22"
14545,Scottsburg,Livingston County,New York,NY,US,"42,66","-77,7"
14546,Scottsville,Monroe County,New York,NY,US,"43,02","-77,75"
14547,Seneca Castle,Ontario County,New York,NY,US,"42,83","-77,07"
14548,Shortsville,Ontario County,New York,NY,US,"42,95","-77,22"
14549,Silver Lake,Wyoming County,New York,NY,US,"42,7","-78,02"
14550,Silver Springs,Wyoming County,New York,NY,US,"42,66","-78,08"
14551,Sodus,Wayne County,New York,NY,US,"43,23","-77,06"
14555,Sodus Point,Wayne County,New York,NY,US,"43,26","-76,99"
14556,Sonyea,Livingston County,New York,NY,US,"42,68","-77,82"
14557,South Byron,Genesee County,New York,NY,US,"43,04","-78,06"
14558,South Lima,Livingston County,New York,NY,US,"42,81","-77,65"
14559,Spencerport,Monroe County,New York,NY,US,"43,18","-77,8"
14560,Springwater,Livingston County,New York,NY,US,"42,68","-77,57"
14561,Stanley,Ontario County,New York,NY,US,"42,82","-77,12"
14563,Union Hill,Wayne County,New York,NY,US,"43,22","-77,44"
14564,Victor,Ontario County,New York,NY,US,"42,98","-77,41"
14568,Walworth,Wayne County,New York,NY,US,"43,14","-77,27"
14569,Warsaw,Wyoming County,New York,NY,US,"42,74","-78,14"
14571,Waterport,Orleans County,New York,NY,US,"43,33","-78,24"
14572,Wayland,Steuben County,New York,NY,US,"42,56","-77,59"
14580,Webster,Monroe County,New York,NY,US,"43,21","-77,42"
14585,West Bloomfield,Ontario County,New York,NY,US,"42,91","-77,55"
14586,West Henrietta,Monroe County,New York,NY,US,"43,03","-77,69"
14588,Willard,Seneca County,New York,NY,US,"42,68","-76,87"
14589,Williamson,Wayne County,New York,NY,US,"43,24","-77,15"
14590,Wolcott,Wayne County,New York,NY,US,"43,22","-76,81"
14591,Wyoming,Wyoming County,New York,NY,US,"42,82","-78,08"
14592,York,Livingston County,New York,NY,US,"42,87","-77,9"
14602,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14603,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14604,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14605,Rochester,Monroe County,New York,NY,US,"43,17","-77,6"
14606,Rochester,Monroe County,New York,NY,US,"43,17","-77,7"
14607,Rochester,Monroe County,New York,NY,US,"43,15","-77,59"
14608,Rochester,Monroe County,New York,NY,US,"43,15","-77,62"
14609,Rochester,Monroe County,New York,NY,US,"43,18","-77,55"
14610,Rochester,Monroe County,New York,NY,US,"43,14","-77,55"
14611,Rochester,Monroe County,New York,NY,US,"43,15","-77,65"
14612,Rochester,Monroe County,New York,NY,US,"43,27","-77,68"
14613,Rochester,Monroe County,New York,NY,US,"43,18","-77,64"
14614,Rochester,Monroe County,New York,NY,US,"43,16","-77,62"
14615,Rochester,Monroe County,New York,NY,US,"43,2","-77,65"
14616,Rochester,Monroe County,New York,NY,US,"43,23","-77,66"
14617,Rochester,Monroe County,New York,NY,US,"43,23","-77,59"
14618,Rochester,Monroe County,New York,NY,US,"43,11","-77,55"
14619,Rochester,Monroe County,New York,NY,US,"43,14","-77,65"
14620,Rochester,Monroe County,New York,NY,US,"43,13","-77,61"
14621,Rochester,Monroe County,New York,NY,US,"43,19","-77,6"
14622,Rochester,Monroe County,New York,NY,US,"43,22","-77,55"
14623,Rochester,Monroe County,New York,NY,US,"43,09","-77,64"
14624,Rochester,Monroe County,New York,NY,US,"43,13","-77,73"
14625,Rochester,Monroe County,New York,NY,US,"43,15","-77,51"
14626,Rochester,Monroe County,New York,NY,US,"43,22","-77,71"
14627,Rochester,Monroe County,New York,NY,US,"43,13","-77,63"
14638,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14639,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14642,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14643,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14644,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14645,Rochester,Monroe County,New York,NY,US,"43,15","-77,6"
14646,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14647,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14649,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14650,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14651,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14652,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14653,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14664,Rochester,Monroe County,New York,NY,US,"43,15","-77,6"
14673,Rochester,Monroe County,New York,NY,US,"43,15","-77,6"
14683,Rochester,Monroe County,New York,NY,US,"43,15","-77,6"
14692,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14694,Rochester,Monroe County,New York,NY,US,"43,16","-77,61"
14701,Jamestown,Chautauqua County,New York,NY,US,"42,09","-79,23"
14702,Jamestown,Chautauqua County,New York,NY,US,"42,09","-79,23"
14706,Allegany,Cattaraugus County,New York,NY,US,"42,09","-78,49"
14707,Allentown,Allegany County,New York,NY,US,"42,08","-78,06"
14708,Alma,Allegany County,New York,NY,US,"42,01","-78,02"
14709,Angelica,Allegany County,New York,NY,US,"42,3","-78,02"
14710,Ashville,Chautauqua County,New York,NY,US,"42,11","-79,42"
14711,Belfast,Allegany County,New York,NY,US,"42,33","-78,12"
14712,Bemus Point,Chautauqua County,New York,NY,US,"42,16","-79,39"
14714,Black Creek,Allegany County,New York,NY,US,"42,29","-78,24"
14715,Bolivar,Allegany County,New York,NY,US,"42,06","-78,17"
14716,Brocton,Chautauqua County,New York,NY,US,"42,38","-79,44"
14717,Caneadea,Allegany County,New York,NY,US,"42,35","-78,21"
14718,Cassadaga,Chautauqua County,New York,NY,US,"42,34","-79,31"
14719,Cattaraugus,Cattaraugus County,New York,NY,US,"42,32","-78,86"
14720,Celoron,Chautauqua County,New York,NY,US,"42,11","-79,28"
14721,Ceres,Allegany County,New York,NY,US,42,"-78,27"
14722,Chautauqua,Chautauqua County,New York,NY,US,"42,21","-79,47"
14723,Cherry Creek,Chautauqua County,New York,NY,US,"42,29","-79,1"
14724,Clymer,Chautauqua County,New York,NY,US,"42,05","-79,66"
14726,Conewango Valley,Cattaraugus County,New York,NY,US,"42,26","-79,01"
14727,Cuba,Allegany County,New York,NY,US,"42,21","-78,27"
14728,Dewittville,Chautauqua County,New York,NY,US,"42,24","-79,4"
14729,East Otto,Cattaraugus County,New York,NY,US,"42,4","-78,74"
14730,East Randolph,Cattaraugus County,New York,NY,US,"42,17","-78,95"
14731,Ellicottville,Cattaraugus County,New York,NY,US,"42,27","-78,67"
14732,Ellington,Chautauqua County,New York,NY,US,"42,23","-79,12"
14733,Falconer,Chautauqua County,New York,NY,US,"42,11","-79,19"
14735,Fillmore,Allegany County,New York,NY,US,"42,46","-78,11"
14736,Findley Lake,Chautauqua County,New York,NY,US,"42,14","-79,75"
14737,Franklinville,Cattaraugus County,New York,NY,US,"42,33","-78,45"
14738,Frewsburg,Chautauqua County,New York,NY,US,"42,05","-79,16"
14739,Friendship,Allegany County,New York,NY,US,"42,2","-78,14"
14740,Gerry,Chautauqua County,New York,NY,US,"42,22","-79,18"
14741,Great Valley,Cattaraugus County,New York,NY,US,"42,21","-78,59"
14742,Greenhurst,Chautauqua County,New York,NY,US,"42,12","-79,31"
14743,Hinsdale,Cattaraugus County,New York,NY,US,"42,16","-78,38"
14744,Houghton,Allegany County,New York,NY,US,"42,42","-78,16"
14745,Hume,Allegany County,New York,NY,US,"42,47","-78,14"
14747,Kennedy,Chautauqua County,New York,NY,US,"42,14","-79,07"
14748,Kill Buck,Cattaraugus County,New York,NY,US,"42,14","-78,61"
14750,Lakewood,Chautauqua County,New York,NY,US,"42,1","-79,32"
14751,Leon,Cattaraugus County,New York,NY,US,"42,3",-79
14752,Lily Dale,Chautauqua County,New York,NY,US,"42,35","-79,32"
14753,Limestone,Cattaraugus County,New York,NY,US,"42,02","-78,63"
14754,Little Genesee,Allegany County,New York,NY,US,"42,02","-78,23"
14755,Little Valley,Cattaraugus County,New York,NY,US,"42,24","-78,79"
14756,Maple Springs,Chautauqua County,New York,NY,US,"42,2","-79,42"
14757,Mayville,Chautauqua County,New York,NY,US,"42,25","-79,5"
14758,Niobe,Chautauqua County,New York,NY,US,"42,01","-79,45"
14760,Olean,Cattaraugus County,New York,NY,US,"42,08","-78,43"
14766,Otto,Cattaraugus County,New York,NY,US,"42,39","-78,83"
14767,Panama,Chautauqua County,New York,NY,US,"42,07","-79,48"
14769,Portland,Chautauqua County,New York,NY,US,"42,37","-79,47"
14770,Portville,Cattaraugus County,New York,NY,US,"42,03","-78,33"
14772,Randolph,Cattaraugus County,New York,NY,US,"42,16","-78,97"
14774,Richburg,Allegany County,New York,NY,US,"42,09","-78,15"
14775,Ripley,Chautauqua County,New York,NY,US,"42,26","-79,71"
14777,Rushford,Allegany County,New York,NY,US,"42,39","-78,27"
14778,Saint Bonaventure,Cattaraugus County,New York,NY,US,"42,08","-78,48"
14779,Salamanca,Cattaraugus County,New York,NY,US,"42,16","-78,72"
14781,Sherman,Chautauqua County,New York,NY,US,"42,16","-79,59"
14782,Sinclairville,Chautauqua County,New York,NY,US,"42,26","-79,25"
14783,Steamburg,Cattaraugus County,New York,NY,US,"42,08","-78,89"
14784,Stockton,Chautauqua County,New York,NY,US,"42,31","-79,38"
14785,Stow,Chautauqua County,New York,NY,US,"42,15","-79,41"
14786,West Clarksville,Allegany County,New York,NY,US,"42,13","-78,25"
14787,Westfield,Chautauqua County,New York,NY,US,"42,32","-79,57"
14788,Westons Mills,Cattaraugus County,New York,NY,US,"42,06","-78,38"
14801,Addison,Steuben County,New York,NY,US,"42,1","-77,23"
14802,Alfred,Allegany County,New York,NY,US,"42,25","-77,79"
14803,Alfred Station,Allegany County,New York,NY,US,"42,24","-77,81"
14804,Almond,Allegany County,New York,NY,US,"42,32","-77,85"
14805,Alpine,Schuyler County,New York,NY,US,"42,31","-76,72"
14806,Andover,Allegany County,New York,NY,US,"42,15","-77,79"
14807,Arkport,Steuben County,New York,NY,US,"42,39","-77,69"
14808,Atlanta,Steuben County,New York,NY,US,"42,56","-77,47"
14809,Avoca,Steuben County,New York,NY,US,"42,4","-77,42"
14810,Bath,Steuben County,New York,NY,US,"42,33","-77,31"
14812,Beaver Dams,Schuyler County,New York,NY,US,"42,29","-76,96"
14813,Belmont,Allegany County,New York,NY,US,"42,22","-78,03"
14814,Big Flats,Chemung County,New York,NY,US,"42,13","-76,93"
14815,Bradford,Schuyler County,New York,NY,US,"42,37","-77,1"
14816,Breesport,Chemung County,New York,NY,US,"42,17","-76,73"
14817,Brooktondale,Tompkins County,New York,NY,US,"42,38","-76,39"
14818,Burdett,Schuyler County,New York,NY,US,"42,41","-76,84"
14819,Cameron,Steuben County,New York,NY,US,"42,19","-77,4"
14820,Cameron Mills,Steuben County,New York,NY,US,"42,18","-77,36"
14821,Campbell,Steuben County,New York,NY,US,"42,23","-77,19"
14822,Canaseraga,Allegany County,New York,NY,US,"42,46","-77,77"
